what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356695353800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356695406398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356695728945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356695732637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356695762150
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356695815867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356695929175
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1356695938609
opened,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1356695941255
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1356695941379
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1356695962331
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1356695984200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1356696012850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1356696030002
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1356696037426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356696060306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356696120920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356696137890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356696140993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356696148037
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356696157694
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356696160105
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356696161711
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1356696162443
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1356696164588
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1356696164588
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1356696164588
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20110516,"org.eclipse.pde.ds.ui",1356696164762
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110819-0851,"org.eclipse.pde.runtime",1356696164824
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1356696164855
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110516,"org.eclipse.pde.ui.templates",1356696164955
stopped,bundle,org.eclipse.rap.ui.launch,1.4.1.20110914-1945,"org.eclipse.rap.ui.launch",1356696164987
stopped,bundle,org.eclipse.rap.ui.templates,1.4.1.20110914-1945,"org.eclipse.rap.ui.templates",1356696165021
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1356696165021
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1356696165021
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1356696165078
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1356696165095
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1356696165125
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1356696165125
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1356696165134
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1356696165149
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1356696165149
